암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),설립구분코드,설립구분코드명,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,물리치료실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,정신과개방상급병상수,정신과개방일반병상수,격리병실병상수,무균치료실병상수
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,에이엠치과의원,51,치과의원,230000,대구,230005,대구수성구,수성동4가,42006,"대구광역시 수성구 달구벌대로 2331, 6층 (수성동4가)",053-753-2080,,2019-12-26 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.6173486,35.8600691,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNjEjJDEjJDAjJDgz,에이연합정형외과의원,31,의원,230000,대구,230003,대구북구,산격동,41539,"대구광역시 북구 연암로 135-2, (산격동)",053-944-0119,www.jeilos.co.kr/,2004-04-23 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5949836,35.8967921,12,개인,2,27,0,0,0,0,1,0,20,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,에이원치과의원,51,치과의원,230000,대구,230002,대구동구,신서동,41083,"대구광역시 동구 안심로 389, 2층 204, 205호 (신서동)",053-962-2080,,2022-05-03 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.7265578,35.8692211,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz,에이치비뇨의학과의원,31,의원,230000,대구,230005,대구수성구,지산동,42176,"대구광역시 수성구 청수로 176, 3층 (지산동)",053-741-5963,,2021-04-09 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6273876,35.8388042,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,에이치성형외과의원,31,의원,230000,대구,230006,대구중구,남산동,41967,"대구광역시 중구 달구벌대로 2094, 2층 202호 (남산동)",053-252-0700,http://eyesusul.com/,2018-07-10 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5926005,35.8652494,12,개인,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,에이치프라임외과의원,31,의원,230000,대구,230006,대구중구,삼덕동1가,41942,"대구광역시 중구 동성로1길 81, (삼덕동1가)",053-264-7475,,2013-04-02 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5976655,35.865193,12,개인,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,에이피부과의원,31,의원,230000,대구,230005,대구수성구,범어동,42019,"대구광역시 수성구 달구벌대로 2395, 6층 (범어동)",053-746-1675,,2006-03-21 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6245489,35.8596202,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,에프엠치과병원,41,치과병원,230000,대구,230007,대구달서구,죽전동,42639,"대구광역시 달서구 달구벌대로 1565, 4,6,7,8층 (죽전동)",053-560-1000,,2005-03-04 00:00:00,4,0,0,0,0,1,0,0,3,0,0,0,0,0,128.5378344,35.8508863,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDQjJDgz,에프엠치과의원,51,치과의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 학정로 435, 2층 (동천동)",053-314-2080,,2010-11-19 00:00:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0,128.5633044,35.9435526,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,에프엠치과의원,51,치과의원,230000,대구,230100,대구달성군,유가읍,43018,"대구광역시 달성군 유가면 테크노상업로 98, (유가읍)",053-614-2275,,2017-01-04 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.4600841,35.6932451,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,엔와이(NY)라임치과의원,51,치과의원,230000,대구,230002,대구동구,대림동,41072,"대구광역시 동구 메디밸리로 19, 4층 402호 (대림동)",053-962-2279,,2017-03-15 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.7492991,35.8742316,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,엔케이라피움한방병원,92,한방병원,230000,대구,230003,대구북구,복현동,41562,"대구광역시 북구 동북로 244, 9~11층 (복현동)",053-953-1578,,2023-06-23 00:00:00,5,1,0,0,0,0,0,0,0,4,0,0,0,0,128.6174482,35.8952878,12,개인,2,51,0,0,0,0,0,0,16,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,엘르산부인과의원,31,의원,230000,대구,230007,대구달서구,이곡동,42612,"대구광역시 달서구 계대동문로 124, 5층 (이곡동)",053-593-9000,,2003-02-13 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.505908,35.8550923,12,개인,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,엘린의원,31,의원,230000,대구,230007,대구달서구,상인동,42785,"대구광역시 달서구 월배로 218, (상인동)",053-564-7588,,2011-09-06 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5373486,35.8184998,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,엘유치과의원,51,치과의원,230000,대구,230005,대구수성구,범어동,42030,"대구광역시 수성구 달구벌대로 2507, 아센트타워 4층 401호 (범어동)",053-710-0119,,2025-06-13 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.6368566,35.8592002,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,엠성형외과의원,31,의원,230000,대구,230006,대구중구,동성로2가,41938,"대구광역시 중구 동성로 32-1, (동성로2가)",053-422-5225,http://www.mpscenter.co.kr/,2002-11-05 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5957336,35.8696952,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz,엠제이연합치과의원,51,치과의원,230000,대구,230005,대구수성구,수성동1가,42121,"대구광역시 수성구 달구벌대로 2280, (수성동1가)",053-293-3000,,2013-08-07 00:00:00,2,0,0,0,0,1,0,0,1,0,0,0,0,0,128.6116218,35.8596794,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,엠치과의원,51,치과의원,230000,대구,230002,대구동구,신암동,41198,"대구광역시 동구 아양로 49, 2,3층 (신암동)",053-951-0015,,1992-05-11 00:00:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0,128.6193189,35.8823969,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,엠치과의원,51,치과의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 학정로 439, 2층 (동천동)",053-326-9885,http://md4u.kr/mn01_01,2005-04-06 00:00:00,2,0,0,0,0,2,0,0,0,0,0,0,0,0,128.5633492,35.943876,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,엠치과의원,51,치과의원,230000,대구,230002,대구동구,율하동,41106,"대구광역시 동구 안심로22길 40-5, 2층 (율하동)",053-962-8484,,2015-12-29 00:00:00,2,0,0,0,0,0,0,0,2,0,0,0,0,0,128.6948149,35.8634457,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,엠치과의원(시지점),51,치과의원,230000,대구,230005,대구수성구,신매동,42274,"대구광역시 수성구 달구벌대로 3188, (신매동)",053-792-0035,http://md4u.kr/mn03_01,2011-07-14 00:00:00,2,0,0,0,0,0,0,0,2,0,0,0,0,0,128.7052207,35.8403253,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,엣지성형외과의원,31,의원,230000,대구,230006,대구중구,봉산동,41943,"대구광역시 중구 동성로1길 28, 2,3,4층 (봉산동)",053-710-7107,https://edge1.co.kr/,2020-04-28 00:00:00,14,2,0,0,12,0,0,0,0,0,0,0,0,0,128.5950084,35.866308,12,개인,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,여대원한의원,93,한의원,230000,대구,230007,대구달서구,진천동,42784,"대구광역시 달서구 월배로 133, 1,2층 (진천동)",053-641-1075,,1990-09-19 00:00:00,3,0,0,0,0,0,0,0,0,3,0,0,0,0,128.5287773,35.8157019,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,여미지한의원,93,한의원,230000,대구,230005,대구수성구,범어동,42098,"대구광역시 수성구 동대구로 300, (범어동, 범어롯데캐슬상가 401동 212호,213호)",053-743-3624,http://www.artyeomiji.com,2010-01-07 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6268434,35.8566407,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,여상목내과의원,31,의원,230000,대구,230007,대구달서구,죽전동,42633,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 13, 15층 1302,1501,1502,1503호 (죽전동)",053-551-0808,,2022-02-24 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5360949,35.8503551,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,여성메디파크병원,21,병원,230000,대구,230005,대구수성구,범어동,42118,"대구광역시 수성구 동대구로 271, (범어동)",053-740-7700,http://www.md-park.co.kr,2003-10-13 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,0,128.6246266,35.8545807,12,개인,8,28,0,0,0,3,2,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,여성아이병원,21,병원,230000,대구,230007,대구달서구,진천동,42784,"대구광역시 달서구 월배로 141, (진천동)",1877-6622,,2014-03-13 00:00:00,12,0,0,0,12,0,0,0,0,0,0,0,0,0,128.5295749,35.816078,12,개인,19,20,0,0,0,5,2,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,여성원한의원,93,한의원,230000,대구,230002,대구동구,신암동,41198,"대구광역시 동구 아양로 75-1, (신암동)",053-958-7575,,1998-02-13 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6221471,35.8830799,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,여인석내과의원,31,의원,230000,대구,230007,대구달서구,월성동,42732,"대구광역시 달서구 학산로7길 5, (월성동)",053-633-9779,,1992-12-01 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5317256,35.8285714,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,여준기내과의원,31,의원,230000,대구,230007,대구달서구,이곡동,42620,"대구광역시 달서구 이곡동로 25, (이곡동)",053-592-7100,,2001-02-14 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5103499,35.8542574,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,여준정형외과의원,31,의원,230000,대구,230002,대구동구,지묘동,41003,"대구광역시 동구 동화천로 390, GH메디컬타워 1,4층 106,107,403,404호 (지묘동)",053-982-7582,,2020-06-09 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6301991,35.9427829,12,개인,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,역시탑한의원,93,한의원,230000,대구,230002,대구동구,각산동,41065,"대구광역시 동구 경안로 855, 3층 302호 (각산동, 라온프라자)",053-965-0121,,2016-06-13 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.7137982,35.8785528,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz,연경바른내과의원,31,의원,230000,대구,230003,대구북구,연경동,41409,"대구광역시 북구 연경지묘로 6, 3층 302호 (연경동)",053-981-2500,,2020-11-26 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.6151186,35.9424863,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,연경소아청소년과의원,31,의원,230000,대구,230002,대구동구,지묘동,41003,"대구광역시 동구 동화천로 390, GH메디컬타워 3층 303호 (지묘동)",053-986-2900,,2019-11-20 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6301991,35.9427829,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,연경손길한의원,93,한의원,230000,대구,230003,대구북구,연경동,41409,"대구광역시 북구 동화천로 225, 3층 301호 (연경동)",053-716-1076,,2023-05-08 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,128.6157148,35.9423187,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,연경에스치과의원,51,치과의원,230000,대구,230003,대구북구,연경동,41409,"대구광역시 북구 연경지묘로 2, 2층 202,203호 (연경동)",053-952-2828,,2020-08-10 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.6153274,35.942198,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQzNjE4MzIjNDEjJDEjJDQjJDgz,연경연합이비인후과의원,31,의원,230000,대구,230003,대구북구,연경동,41409,"대구광역시 북구 동화천로 245, 3층 304호 (연경동)",053-954-8575,,2020-07-28 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6179077,35.9426492,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,연경푸른숲한방병원,92,한방병원,230000,대구,230003,대구북구,연경동,41409,"대구광역시 북구 동화천로 237, 4~7층 (연경동)",053-983-3300,,2024-09-19 00:00:00,2,0,0,0,1,0,0,0,0,1,0,0,0,0,128.6169567,35.9426066,12,개인,0,65,0,0,0,0,0,0,2,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,연세고운의원,31,의원,230000,대구,230003,대구북구,사수동,41599,"대구광역시 북구 내곡로 34, 301호 (사수동)",053-324-1103,,2017-04-26 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5098641,35.8986451,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzQxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,연세다온소아치과의원,51,치과의원,230000,대구,230100,대구달성군,유가읍,43018,"대구광역시 달성군 유가읍 테크노상업로 120, 엠스퀘어플러스 3층 303호",053-710-0275,,2023-03-24 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.4628865,35.6930595,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,연세마디신경외과의원,31,의원,230000,대구,230100,대구달성군,유가읍,43018,"대구광역시 달성군 유가읍 테크노상업로 98, (유가읍)",053-614-5355,,2018-03-15 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.4600841,35.6932451,12,개인,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,연세모벨르의원,31,의원,230000,대구,230005,대구수성구,범어동,42117,"대구광역시 수성구 동대구로 311, A동 7층 702호 (범어동, 범어 애플타워)",053-741-2784,,2016-04-26 00:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.6252464,35.8581272,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,연세바비의원,31,의원,230000,대구,230006,대구중구,삼덕동1가,41942,"대구광역시 중구 공평로 17, 501~504호 (삼덕동1가)",053-423-5000,,2025-08-05 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5995653,35.865732,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQxMyQzNjEyMjIjNjEjJDEjJDQjJDgz,연세비타민의원,31,의원,230000,대구,230005,대구수성구,황금동,42140,"대구광역시 수성구 동대구로 203, 4,5층 (황금동)",053-427-5251,,2001-01-30 00:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128.624403,35.8486183,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQzIyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,연세수치과의원,51,치과의원,230000,대구,230006,대구중구,문화동,41938,"대구광역시 중구 국채보상로 606, (문화동)",428-7575,,2001-01-13 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.5969449,35.8704359,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,연세에스비뇨의학과의원,31,의원,230000,대구,230005,대구수성구,범어동,42085,"대구광역시 수성구 달구벌대로 2442, 9층 (범어동)",053-253-5825,http://ljuro.com/main.php,2005-12-21 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6296014,35.8584149,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,연세연합의원,31,의원,230000,대구,230003,대구북구,산격동,41533,"대구광역시 북구 연암로 182, 1층 (산격동)",053-941-1151,,2003-08-20 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.596705,35.9006996,12,개인,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz,연세연합의원,31,의원,230000,대구,230007,대구달서구,이곡동,42620,"대구광역시 달서구 이곡동로 17, 5층 (이곡동)",053-565-8275,,2009-03-05 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5094279,35.8542802,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,연세의원,31,의원,230000,대구,230100,대구달성군,화원읍,42965,"대구광역시 달성군 화원읍 성암로1길 19, (화원읍)",053-638-6383,,2003-10-01 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5097675,35.801994,12,개인,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,연세이상미내과의원,31,의원,230000,대구,230005,대구수성구,지산동,42176,"대구광역시 수성구 동대구로 102, 2층 (지산동)",053-214-5111,,2024-03-12 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6246673,35.8392479,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,연세제일연합안과의원,31,의원,230000,대구,230100,대구달성군,다사읍,42918,"대구광역시 달성군 다사읍 달구벌대로 866, 4층 401,402호 (C&B타워)",053-592-0103,,2015-11-30 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.4640125,35.8581522,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,연세한의원,93,한의원,230000,대구,230004,대구서구,비산동,41715,"대구광역시 서구 고성로 2, (비산동,(1층))",053-357-1750,,1997-12-29 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5687237,35.8884431,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,연수당한의원,93,한의원,230000,대구,230003,대구북구,복현동,41530,"대구광역시 북구 복현로 8, (복현동)",053-959-6600,,1991-09-03 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6229838,35.893051,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,연제연합치과의원,51,치과의원,230000,대구,230007,대구달서구,상인동,42787,"대구광역시 달서구 월배로 174, 4층 (상인동)",053-568-2828,,2016-01-14 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.5329784,35.817088,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
